prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
ORBY01,WGS,,ENV,human gut metagenome,PRJEB26164,SAMN05024043,,isolation_source: Stool,68988806,35110,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORBZ01,WGS,,ENV,human gut metagenome,PRJEB26164,SAMN05024037,,isolation_source: Stool,106294662,37472,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORCA01,WGS,,ENV,human gut metagenome,PRJEB26164,SAMN05024044,,isolation_source: Stool,19607689,19949,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORCB01,WGS,,ENV,human gut metagenome,PRJEB26164,SAMN05024038,,isolation_source: Stool,39559603,20560,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORCC01,WGS,,ENV,human gut metagenome,PRJEB26164,SAMN05024036,,isolation_source: Stool,45890109,27663,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORCD01,WGS,,ENV,human gut metagenome,PRJEB26164,SAMN05024042,,isolation_source: Stool,131885249,57925,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORCE01,WGS,,ENV,human gut metagenome,PRJEB26162,SAMN04158621,,"host: human-associated,isolation_source: stool",322869087,99226,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORCF01,WGS,,ENV,human gut metagenome,PRJEB26162,SAMN04158618,,"host: human-associated,isolation_source: stool",359570629,120594,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORCG01,WGS,,ENV,human gut metagenome,PRJEB26162,SAMN04158620,,"host: human-associated,isolation_source: stool",347964673,126682,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORCH01,WGS,,ENV,human gut metagenome,PRJEB26167,SAMN06115434,,"host: Homo sapiens,isolation_source: human gut",133355256,62089,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORCI01,WGS,,ENV,human gut metagenome,PRJEB26167,SAMN06115498,,"host: Homo sapiens,isolation_source: human gut",39001696,19076,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORCJ01,WGS,,ENV,human gut metagenome,PRJEB26167,SAMN06115435,,"host: Homo sapiens,isolation_source: human gut",110511184,36754,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORCK01,WGS,,ENV,human gut metagenome,PRJEB26167,SAMN06115433,,"host: Homo sapiens,isolation_source: human gut",153873809,65595,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORCL01,WGS,,ENV,human gut metagenome,PRJEB26167,SAMN06115466,,"host: Homo sapiens,isolation_source: human gut",60621976,27307,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORCM01,WGS,,ENV,human gut metagenome,PRJEB26167,SAMN06115497,,"host: Homo sapiens,isolation_source: human gut",179916811,56300,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORCN01,WGS,,ENV,human gut metagenome,PRJEB26167,SAMN06115395,,"host: Homo sapiens,isolation_source: human gut",140550844,55295,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORCP01,WGS,,ENV,human gut metagenome,PRJEB26167,SAMN06115496,,"host: Homo sapiens,isolation_source: human gut",217654507,66093,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORHL01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329881,,"host: Homo sapiens,isolation_source: human gut",6998521,7827,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORHN01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329890,,"host: Homo sapiens,isolation_source: human gut",3054704,2712,0,No,0,0,0,No,,,2018-10-31T00:00:00Z,2018-10-24T00:00:00Z
ORHO01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329889,,"host: Homo sapiens,isolation_source: human gut",3611080,3554,0,No,0,0,0,No,,,2018-10-31T00:00:00Z,2018-10-24T00:00:00Z
ORHP01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329884,,"host: Homo sapiens,isolation_source: human gut",4280028,3786,0,No,0,0,0,No,,,2018-11-01T00:00:00Z,2018-10-24T00:00:00Z
ORHQ01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329885,,"host: Homo sapiens,isolation_source: human gut",4258242,3735,0,No,0,0,0,No,,,2018-11-01T00:00:00Z,2018-10-24T00:00:00Z
ORHR01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329886,,"host: Homo sapiens,isolation_source: human gut",4440479,4058,0,No,0,0,0,No,,,2018-11-01T00:00:00Z,2018-10-23T00:00:00Z
ORHS01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329843,,"host: Homo sapiens,isolation_source: human gut",20300839,12505,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORHU01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329827,,"host: Homo sapiens,isolation_source: human gut",28851469,17540,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORHV01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329842,,"host: Homo sapiens,isolation_source: human gut",20457565,12521,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORHW01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329845,,"host: Homo sapiens,isolation_source: human gut",17724875,10926,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORHX01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329828,,"host: Homo sapiens,isolation_source: human gut",28610318,17176,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORHY01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329854,,"host: Homo sapiens,isolation_source: human gut",22300486,25984,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORHZ01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329852,,"host: Homo sapiens,isolation_source: human gut",44326386,32702,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORIA01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329838,,"host: Homo sapiens,isolation_source: human gut",21759212,12239,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORIC01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329767,,"host: Homo sapiens,isolation_source: human gut",268844888,114677,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORID01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329837,,"host: Homo sapiens,isolation_source: human gut",21877543,12102,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORIE01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329840,,"host: Homo sapiens,isolation_source: human gut",19943882,11732,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
ORIF01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329858,,"host: Homo sapiens,isolation_source: human gut",47820718,33578,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORIG01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329867,,"host: Homo sapiens,isolation_source: human gut",21925188,21783,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORIH01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329786,,"host: Homo sapiens,isolation_source: human gut",91480546,44319,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORII01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329825,,"host: Homo sapiens,isolation_source: human gut",16558471,12799,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
ORIJ01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329826,,"host: Homo sapiens,isolation_source: human gut",80355985,27340,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORIL01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329775,,"host: Homo sapiens,isolation_source: human gut",150407958,50350,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORIM01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329818,,"host: Homo sapiens,isolation_source: human gut",23166021,14132,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
ORIN01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329839,,"host: Homo sapiens,isolation_source: human gut",20409777,11667,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORIO01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329841,,"host: Homo sapiens,isolation_source: human gut",77732818,38380,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORIP01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329876,,"host: Homo sapiens,isolation_source: human gut",21227095,19194,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORIQ01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329847,,"host: Homo sapiens,isolation_source: human gut",30744416,21250,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
ORIR01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329863,,"host: Homo sapiens,isolation_source: human gut",19732457,18216,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORIS01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329814,,"host: Homo sapiens,isolation_source: human gut",31252752,20890,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORIT01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329802,,"host: Homo sapiens,isolation_source: human gut",40463889,25306,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORIU01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329873,,"host: Homo sapiens,isolation_source: human gut",6703104,6500,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
ORIV01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329808,,"host: Homo sapiens,isolation_source: human gut",9861767,10435,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORIW01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329800,,"host: Homo sapiens,isolation_source: human gut",25479332,19471,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORIX01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329795,,"host: Homo sapiens,isolation_source: human gut",27980520,20088,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORIY01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329875,,"host: Homo sapiens,isolation_source: human gut",24010363,23252,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
ORJA01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329823,,"host: Homo sapiens,isolation_source: human gut",19067775,14564,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORJB01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329819,,"host: Homo sapiens,isolation_source: human gut",21469102,12909,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORJC01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329784,,"host: Homo sapiens,isolation_source: human gut",9900554,8983,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORJD01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329844,,"host: Homo sapiens,isolation_source: human gut",18360819,11392,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORJE01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329834,,"host: Homo sapiens,isolation_source: human gut",32528563,19504,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORJF01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329799,,"host: Homo sapiens,isolation_source: human gut",26123225,19715,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORJG01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329781,,"host: Homo sapiens,isolation_source: human gut",71387575,36854,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORJH01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329864,,"host: Homo sapiens,isolation_source: human gut",32208830,30669,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORJI01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329798,,"host: Homo sapiens,isolation_source: human gut",28966045,21293,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORJJ01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329797,,"host: Homo sapiens,isolation_source: human gut",29147963,21313,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORJK01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329772,,"host: Homo sapiens,isolation_source: human gut",173320522,49474,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORJM01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329857,,"host: Homo sapiens,isolation_source: human gut",38220513,31953,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORJN01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329762,,"host: Homo sapiens,isolation_source: human gut",211811278,60163,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORJO01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329765,,"host: Homo sapiens,isolation_source: human gut",167337518,68398,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORJP01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329801,,"host: Homo sapiens,isolation_source: human gut",90910893,34911,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORJQ01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329782,,"host: Homo sapiens,isolation_source: human gut",11363844,10364,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORJR01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329779,,"host: Homo sapiens,isolation_source: human gut",259503366,107806,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORJS01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329812,,"host: Homo sapiens,isolation_source: human gut",33739357,22157,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORJT01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329771,,"host: Homo sapiens,isolation_source: human gut",274332390,108394,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORJU01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329785,,"host: Homo sapiens,isolation_source: human gut",9373877,8538,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORJV01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329778,,"host: Homo sapiens,isolation_source: human gut",284153259,125243,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORJW01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329773,,"host: Homo sapiens,isolation_source: human gut",191863057,64110,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORJX01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329790,,"host: Homo sapiens,isolation_source: human gut",29858975,18039,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORJY01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329851,,"host: Homo sapiens,isolation_source: human gut",16772342,14957,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORJZ01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329869,,"host: Homo sapiens,isolation_source: human gut",21019530,20961,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORKA01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329859,,"host: Homo sapiens,isolation_source: human gut",37188304,29438,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORKB01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329872,,"host: Homo sapiens,isolation_source: human gut",8628960,7259,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORKC01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329850,,"host: Homo sapiens,isolation_source: human gut",26868684,18661,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORKD01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329861,,"host: Homo sapiens,isolation_source: human gut",4330055,3714,0,No,0,0,0,No,,,2018-11-01T00:00:00Z,2018-10-23T00:00:00Z
ORKE01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329835,,"host: Homo sapiens,isolation_source: human gut",31805427,19324,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORKF01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329796,,"host: Homo sapiens,isolation_source: human gut",80692441,33456,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORKG01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329878,,"host: Homo sapiens,isolation_source: human gut",24253656,24266,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORKH01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329815,,"host: Homo sapiens,isolation_source: human gut",30098721,20351,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORKI01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329780,,"host: Homo sapiens,isolation_source: human gut",309481011,139272,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORKJ01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329792,,"host: Homo sapiens,isolation_source: human gut",32183880,22074,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORKK01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329830,,"host: Homo sapiens,isolation_source: human gut",25807088,16143,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORKL01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329769,,"host: Homo sapiens,isolation_source: human gut",174874527,77931,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORKM01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329813,,"host: Homo sapiens,isolation_source: human gut",33603441,22132,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORKN01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329856,,"host: Homo sapiens,isolation_source: human gut",39466035,28066,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORKO01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329811,,"host: Homo sapiens,isolation_source: human gut",76422010,37120,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
ORKP01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329774,,"host: Homo sapiens,isolation_source: human gut",259143006,92788,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORKQ01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329829,,"host: Homo sapiens,isolation_source: human gut",26280803,16366,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORKR01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329848,,"host: Homo sapiens,isolation_source: human gut",29921888,20831,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORKS01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329868,,"host: Homo sapiens,isolation_source: human gut",24962445,22690,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORKT01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329794,,"host: Homo sapiens,isolation_source: human gut",29166831,20750,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORKU01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329865,,"host: Homo sapiens,isolation_source: human gut",52132845,43028,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORKV01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329770,,"host: Homo sapiens,isolation_source: human gut",233976423,105296,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORKW01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329846,,"host: Homo sapiens,isolation_source: human gut",81551240,40209,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
ORKX01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329871,,"host: Homo sapiens,isolation_source: human gut",5279430,5093,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORKY01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329809,,"host: Homo sapiens,isolation_source: human gut",8579462,9178,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
ORKZ01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329860,,"host: Homo sapiens,isolation_source: human gut",11063767,11051,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORLA01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329817,,"host: Homo sapiens,isolation_source: human gut",23569362,14296,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORLB01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329836,,"host: Homo sapiens,isolation_source: human gut",58873887,19428,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORLC01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329821,,"host: Homo sapiens,isolation_source: human gut",57417939,26705,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORLD01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329789,,"host: Homo sapiens,isolation_source: human gut",30895721,18329,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORLE01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329803,,"host: Homo sapiens,isolation_source: human gut",40261789,25058,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORLF01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329791,,"host: Homo sapiens,isolation_source: human gut",65502755,30501,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORLG01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329822,,"host: Homo sapiens,isolation_source: human gut",19549847,14764,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORLH01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329793,,"host: Homo sapiens,isolation_source: human gut",31748322,21786,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORLI01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329804,,"host: Homo sapiens,isolation_source: human gut",37121776,23733,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
ORLJ01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329849,,"host: Homo sapiens,isolation_source: human gut",28528228,19934,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
ORLK01,WGS,,ENV,human gut metagenome,PRJEB26277,SAMN04329807,,"host: Homo sapiens,isolation_source: human gut",10170825,10694,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
